"Series Description","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
1956-04,4.96,,4.96,43383.97,,43383.97,42762.00,,19063.00,19063.00,17765.00,1298.00,,12073.00,12073.00,,1435.00,,,10191.00,10191.00,,,,,,,,,,,,,,,,42762.00,,19063.00,19063.00,17765.00,1298.00,,12073.00,12073.00,,1435.00,,,10191.00,10191.00,,,ND,178.72,,178.72,511.00,,279.00,279.00,299.00,-20.00,,79.00,79.00,,49.00,,,104.00,104.00,,,,,,,,,,,,,,,,511.00,,279.00,279.00,299.00,-20.00,,79.00,79.00,,49.00,,,104.00,104.00,,,ND,,,,,,,,,,,,
1956-05,11.50,,11.50,43799.61,,43799.61,43758.00,,19840.00,19840.00,18026.00,1814.00,,12162.00,12162.00,,1236.00,,,10520.00,10520.00,,,,,,,,,,,,,,,,43758.00,,19840.00,19840.00,18026.00,1814.00,,12162.00,12162.00,,1236.00,,,10520.00,10520.00,,,ND,415.64,,415.64,996.00,,777.00,777.00,261.00,516.00,,89.00,89.00,,-199.00,,,329.00,329.00,,,,,,,,,,,,,,,,996.00,,777.00,777.00,261.00,516.00,,89.00,89.00,,-199.00,,,329.00,329.00,,,ND,,,,,,,,,,,,
1956-06,6.96,,6.96,44053.63,,44053.63,44281.00,,19979.00,19979.00,18375.00,1604.00,,12326.00,12326.00,,1384.00,,,10592.00,10592.00,,,,,,,,,,,,,,,,44281.00,,19979.00,19979.00,18375.00,1604.00,,12326.00,12326.00,,1384.00,,,10592.00,10592.00,,,14275.00,254.03,,254.03,523.00,,139.00,139.00,349.00,-210.00,,164.00,164.00,,148.00,,,72.00,72.00,,,,,,,,,,,,,,,,523.00,,139.00,139.00,349.00,-210.00,,164.00,164.00,,148.00,,,72.00,72.00,,,172.33,,,,,,,,,,,,
1956-07,3.26,,3.26,44173.42,,44173.42,44133.00,,19723.00,19723.00,18479.00,1244.00,,12445.00,12445.00,,1589.00,,,10376.00,10376.00,,,,,,,,,,,,,,,,44133.00,,19723.00,19723.00,18479.00,1244.00,,12445.00,12445.00,,1589.00,,,10376.00,10376.00,,,ND,119.78,,119.78,-148.00,,-256.00,-256.00,104.00,-360.00,,119.00,119.00,,205.00,,,-216.00,-216.00,,,,,,,,,,,,,,,,-148.00,,-256.00,-256.00,104.00,-360.00,,119.00,119.00,,205.00,,,-216.00,-216.00,,,ND,,,,,,,,,,,,
1956-08,8.84,,8.84,44498.86,,44498.86,44619.00,,19938.00,19938.00,18580.00,1358.00,,12583.00,12583.00,,1591.00,,,10507.00,10507.00,,,,,,,,,,,,,,,,44619.00,,19938.00,19938.00,18580.00,1358.00,,12583.00,12583.00,,1591.00,,,10507.00,10507.00,,,ND,325.44,,325.44,486.00,,215.00,215.00,101.00,114.00,,138.00,138.00,,2.00,,,131.00,131.00,,,,,,,,,,,,,,,,486.00,,215.00,215.00,101.00,114.00,,138.00,138.00,,2.00,,,131.00,131.00,,,ND,,,,,,,,,,,,
1956-09,7.55,,7.55,44778.98,,44778.98,44978.00,,20153.00,20153.00,18645.00,1508.00,,12614.00,12614.00,,1554.00,,,10657.00,10657.00,,,,,,,,,,,,,,,,44978.00,,20153.00,20153.00,18645.00,1508.00,,12614.00,12614.00,,1554.00,,,10657.00,10657.00,,,14562.00,280.12,,280.12,359.00,,215.00,215.00,65.00,150.00,,31.00,31.00,,-37.00,,,150.00,150.00,,,,,,,,,,,,,,,,359.00,,215.00,215.00,65.00,150.00,,31.00,31.00,,-37.00,,,150.00,150.00,,,95.67,,,,,,,,,,,,
1956-10,4.16,,4.16,44934.15,,44934.15,45138.00,,20031.00,20031.00,18627.00,1404.00,,12600.00,12600.00,,1641.00,,,10866.00,10866.00,,,,,,,,,,,,,,,,45138.00,,20031.00,20031.00,18627.00,1404.00,,12600.00,12600.00,,1641.00,,,10866.00,10866.00,,,ND,155.18,,155.18,160.00,,-122.00,-122.00,-18.00,-104.00,,-14.00,-14.00,,87.00,,,209.00,209.00,,,,,,,,,,,,,,,,160.00,,-122.00,-122.00,-18.00,-104.00,,-14.00,-14.00,,87.00,,,209.00,209.00,,,ND,,,,,,,,,,,,
1956-11,12.46,,12.46,45400.79,,45400.79,45848.00,,20504.00,20504.00,18652.00,1852.00,,12620.00,12620.00,,1460.00,,,11264.00,11264.00,,,,,,,,,,,,,,,,45848.00,,20504.00,20504.00,18652.00,1852.00,,12620.00,12620.00,,1460.00,,,11264.00,11264.00,,,ND,466.64,,466.64,710.00,,473.00,473.00,25.00,448.00,,20.00,20.00,,-181.00,,,398.00,398.00,,,,,,,,,,,,,,,,710.00,,473.00,473.00,25.00,448.00,,20.00,20.00,,-181.00,,,398.00,398.00,,,ND,,,,,,,,,,,,
1956-12,1.25,,1.25,45448.24,,45448.24,46580.00,,20377.00,20377.00,18861.00,1516.00,,12726.00,12726.00,,1651.00,,,11826.00,11826.00,,,,,,,,,,,,,,,,46580.00,,20377.00,20377.00,18861.00,1516.00,,12726.00,12726.00,,1651.00,,,11826.00,11826.00,,,14484.00,47.45,,47.45,732.00,,-127.00,-127.00,209.00,-336.00,,106.00,106.00,,191.00,,,562.00,562.00,,,,,,,,,,,,,,,,732.00,,-127.00,-127.00,209.00,-336.00,,106.00,106.00,,191.00,,,562.00,562.00,,,-26.00,,,,,,,,,,,,
1957-01,6.66,,6.66,45700.50,,45700.50,45752.00,,20138.00,20138.00,18716.00,1422.00,,12645.00,12645.00,,1688.00,,,11281.00,11281.00,,,,,,,,,,,,,,,,45752.00,,20138.00,20138.00,18716.00,1422.00,,12645.00,12645.00,,1688.00,,,11281.00,11281.00,,,ND,252.26,,252.26,-828.00,,-239.00,-239.00,-145.00,-94.00,,-81.00,-81.00,,37.00,,,-545.00,-545.00,,,,,,,,,,,,,,,,-828.00,,-239.00,-239.00,-145.00,-94.00,,-81.00,-81.00,,37.00,,,-545.00,-545.00,,,ND,,,,,,,,,,,,
1957-02,8.97,,8.97,46042.24,,46042.24,45385.00,,20277.00,20277.00,18743.00,1534.00,,12618.00,12618.00,,1665.00,,,10825.00,10825.00,,,,,,,,,,,,,,,,45385.00,,20277.00,20277.00,18743.00,1534.00,,12618.00,12618.00,,1665.00,,,10825.00,10825.00,,,ND,341.75,,341.75,-367.00,,139.00,139.00,27.00,112.00,,-27.00,-27.00,,-23.00,,,-456.00,-456.00,,,,,,,,,,,,,,,,-367.00,,139.00,139.00,27.00,112.00,,-27.00,-27.00,,-23.00,,,-456.00,-456.00,,,ND,,,,,,,,,,,,
1957-03,5.29,,5.29,46245.30,,46245.30,45242.00,,20526.00,20526.00,18826.00,1700.00,,12605.00,12605.00,,1632.00,,,10479.00,10479.00,,,,,,,,,,,,,,,,45242.00,,20526.00,20526.00,18826.00,1700.00,,12605.00,12605.00,,1632.00,,,10479.00,10479.00,,,14506.00,203.06,,203.06,-143.00,,249.00,249.00,83.00,166.00,,-13.00,-13.00,,-33.00,,,-346.00,-346.00,,,,,,,,,,,,,,,,-143.00,,249.00,249.00,83.00,166.00,,-13.00,-13.00,,-33.00,,,-346.00,-346.00,,,7.33,,,,,,,,,,,,
1957-04,7.06,,7.06,46517.42,,46517.42,45850.00,,20743.00,20743.00,19131.00,1612.00,,12672.00,12672.00,,1721.00,,,10714.00,10714.00,,,,,,,,,,,,,,,,45850.00,,20743.00,20743.00,19131.00,1612.00,,12672.00,12672.00,,1721.00,,,10714.00,10714.00,,,ND,272.11,,272.11,608.00,,217.00,217.00,305.00,-88.00,,67.00,67.00,,89.00,,,235.00,235.00,,,,,,,,,,,,,,,,608.00,,217.00,217.00,305.00,-88.00,,67.00,67.00,,89.00,,,235.00,235.00,,,ND,,,,,,,,,,,,
1957-05,8.27,,8.27,46838.04,,46838.04,46779.00,,21329.00,21329.00,19411.00,1918.00,,12755.00,12755.00,,1634.00,,,11061.00,11061.00,,,,,,,,,,,,,,,,46779.00,,21329.00,21329.00,19411.00,1918.00,,12755.00,12755.00,,1634.00,,,11061.00,11061.00,,,ND,320.63,,320.63,929.00,,586.00,586.00,280.00,306.00,,83.00,83.00,,-87.00,,,347.00,347.00,,,,,,,,,,,,,,,,929.00,,586.00,586.00,280.00,306.00,,83.00,83.00,,-87.00,,,347.00,347.00,,,ND,,,,,,,,,,,,
1957-06,4.16,,4.16,47000.29,,47000.29,47223.00,,21373.00,21373.00,19629.00,1744.00,,12902.00,12902.00,,1776.00,,,11172.00,11172.00,,,,,,,,,,,,,,,,47223.00,,21373.00,21373.00,19629.00,1744.00,,12902.00,12902.00,,1776.00,,,11172.00,11172.00,,,15049.00,162.25,,162.25,444.00,,44.00,44.00,218.00,-174.00,,147.00,147.00,,142.00,,,111.00,111.00,,,,,,,,,,,,,,,,444.00,,44.00,44.00,218.00,-174.00,,147.00,147.00,,142.00,,,111.00,111.00,,,181.00,,,,,,,,,,,,
1957-07,9.40,,9.40,47368.47,,47368.47,47331.00,,21318.00,21318.00,19768.00,1550.00,,13066.00,13066.00,,1922.00,,,11025.00,11025.00,,,,,,,,,,,,,,,,47331.00,,21318.00,21318.00,19768.00,1550.00,,13066.00,13066.00,,1922.00,,,11025.00,11025.00,,,ND,368.18,,368.18,108.00,,-55.00,-55.00,139.00,-194.00,,164.00,164.00,,146.00,,,-147.00,-147.00,,,,,,,,,,,,,,,,108.00,,-55.00,-55.00,139.00,-194.00,,164.00,164.00,,146.00,,,-147.00,-147.00,,,ND,,,,,,,,,,,,
1957-08,7.04,,7.04,47646.21,,47646.21,47802.00,,21569.00,21569.00,19903.00,1666.00,,13172.00,13172.00,,1938.00,,,11123.00,11123.00,,,,,,,,,,,,,,,,47802.00,,21569.00,21569.00,19903.00,1666.00,,13172.00,13172.00,,1938.00,,,11123.00,11123.00,,,ND,277.73,,277.73,471.00,,251.00,251.00,135.00,116.00,,106.00,106.00,,16.00,,,98.00,98.00,,,,,,,,,,,,,,,,471.00,,251.00,251.00,135.00,116.00,,106.00,106.00,,16.00,,,98.00,98.00,,,ND,,,,,,,,,,,,
1957-09,2.40,,2.40,47741.48,,47741.48,47971.00,,21712.00,21712.00,20006.00,1706.00,,13189.00,13189.00,,1959.00,,,11111.00,11111.00,,,,,,,,,,,,,,,,47971.00,,21712.00,21712.00,20006.00,1706.00,,13189.00,13189.00,,1959.00,,,11111.00,11111.00,,,15498.00,95.27,,95.27,169.00,,143.00,143.00,103.00,40.00,,17.00,17.00,,21.00,,,-12.00,-12.00,,,,,,,,,,,,,,,,169.00,,143.00,143.00,103.00,40.00,,17.00,17.00,,21.00,,,-12.00,-12.00,,,149.67,,,,,,,,,,,,
1957-10,3.46,,3.46,47879.00,,47879.00,48071.00,,21602.00,21602.00,20078.00,1524.00,,13169.00,13169.00,,2083.00,,,11217.00,11217.00,,,,,,,,,,,,,,,,48071.00,,21602.00,21602.00,20078.00,1524.00,,13169.00,13169.00,,2083.00,,,11217.00,11217.00,,,ND,137.51,,137.51,100.00,,-110.00,-110.00,72.00,-182.00,,-20.00,-20.00,,124.00,,,106.00,106.00,,,,,,,,,,,,,,,,100.00,,-110.00,-110.00,72.00,-182.00,,-20.00,-20.00,,124.00,,,106.00,106.00,,,ND,,,,,,,,,,,,
1957-11,2.02,,2.02,47959.67,,47959.67,48390.00,,21714.00,21714.00,20078.00,1636.00,,13149.00,13149.00,,2054.00,,,11473.00,11473.00,,,,,,,,,,,,,,,,48390.00,,21714.00,21714.00,20078.00,1636.00,,13149.00,13149.00,,2054.00,,,11473.00,11473.00,,,ND,80.67,,80.67,319.00,,112.00,112.00,0.00,112.00,,-20.00,-20.00,,-29.00,,,256.00,256.00,,,,,,,,,,,,,,,,319.00,,112.00,112.00,0.00,112.00,,-20.00,-20.00,,-29.00,,,256.00,256.00,,,ND,,,,,,,,,,,,
1957-12,2.97,,2.97,48078.27,,48078.27,49217.00,,21824.00,21824.00,20232.00,1592.00,,13234.00,13234.00,,2102.00,,,12057.00,12057.00,,,,,,,,,,,,,,,,49217.00,,21824.00,21824.00,20232.00,1592.00,,13234.00,13234.00,,2102.00,,,12057.00,12057.00,,,15472.00,118.60,,118.60,827.00,,110.00,110.00,154.00,-44.00,,85.00,85.00,,48.00,,,584.00,584.00,,,,,,,,,,,,,,,,827.00,,110.00,110.00,154.00,-44.00,,85.00,85.00,,48.00,,,584.00,584.00,,,-8.67,,,,,,,,,,,,
1958-01,5.35,,5.35,48292.47,,48292.47,48379.00,,21763.00,21763.00,20059.00,1704.00,,13092.00,13092.00,,2026.00,,,11498.00,11498.00,,,,,,,,,,,,,,,,48379.00,,21763.00,21763.00,20059.00,1704.00,,13092.00,13092.00,,2026.00,,,11498.00,11498.00,,,ND,214.21,,214.21,-838.00,,-61.00,-61.00,-173.00,112.00,,-142.00,-142.00,,-76.00,,,-559.00,-559.00,,,,,,,,,,,,,,,,-838.00,,-61.00,-61.00,-173.00,112.00,,-142.00,-142.00,,-76.00,,,-559.00,-559.00,,,ND,,,,,,,,,,,,
1958-02,-4.84,,-4.84,48097.52,,48097.52,47455.00,,21595.00,21595.00,19843.00,1752.00,,12945.00,12945.00,,2008.00,,,10907.00,10907.00,,,,,,,,,,,,,,,,47455.00,,21595.00,21595.00,19843.00,1752.00,,12945.00,12945.00,,2008.00,,,10907.00,10907.00,,,ND,-194.95,,-194.95,-924.00,,-168.00,-168.00,-216.00,48.00,,-147.00,-147.00,,-18.00,,,-591.00,-591.00,,,,,,,,,,,,,,,,-924.00,,-168.00,-168.00,-216.00,48.00,,-147.00,-147.00,,-18.00,,,-591.00,-591.00,,,ND,,,,,,,,,,,,
1958-03,-8.09,,-8.09,47773.44,,47773.44,46775.00,,21464.00,21464.00,19706.00,1758.00,,12751.00,12751.00,,2016.00,,,10544.00,10544.00,,,,,,,,,,,,,,,,46775.00,,21464.00,21464.00,19706.00,1758.00,,12751.00,12751.00,,2016.00,,,10544.00,10544.00,,,14869.00,-324.08,,-324.08,-680.00,,-131.00,-131.00,-137.00,6.00,,-194.00,-194.00,,8.00,,,-363.00,-363.00,,,,,,,,,,,,,,,,-680.00,,-131.00,-131.00,-137.00,6.00,,-194.00,-194.00,,8.00,,,-363.00,-363.00,,,-201.00,,,,,,,,,,,,
1958-04,-2.79,,-2.79,47662.50,,47662.50,46994.00,,21507.00,21507.00,19867.00,1640.00,,12655.00,12655.00,,2116.00,,,10716.00,10716.00,,,,,,,,,,,,,,,,46994.00,,21507.00,21507.00,19867.00,1640.00,,12655.00,12655.00,,2116.00,,,10716.00,10716.00,,,ND,-110.94,,-110.94,219.00,,43.00,43.00,161.00,-118.00,,-96.00,-96.00,,100.00,,,172.00,172.00,,,,,,,,,,,,,,,,219.00,,43.00,43.00,161.00,-118.00,,-96.00,-96.00,,100.00,,,172.00,172.00,,,ND,,,,,,,,,,,,
1958-05,-1.11,,-1.11,47618.28,,47618.28,47545.00,,21814.00,21814.00,19986.00,1828.00,,12564.00,12564.00,,2067.00,,,11100.00,11100.00,,,,,,,,,,,,,,,,47545.00,,21814.00,21814.00,19986.00,1828.00,,12564.00,12564.00,,2067.00,,,11100.00,11100.00,,,ND,-44.21,,-44.21,551.00,,307.00,307.00,119.00,188.00,,-91.00,-91.00,,-49.00,,,384.00,384.00,,,,,,,,,,,,,,,,551.00,,307.00,307.00,119.00,188.00,,-91.00,-91.00,,-49.00,,,384.00,384.00,,,ND,,,,,,,,,,,,
1958-06,-2.80,,-2.80,47507.36,,47507.36,47704.00,,21909.00,21909.00,20191.00,1718.00,,12549.00,12549.00,,2156.00,,,11090.00,11090.00,,,,,,,,,,,,,,,,47704.00,,21909.00,21909.00,20191.00,1718.00,,12549.00,12549.00,,2156.00,,,11090.00,11090.00,,,14681.00,-110.92,,-110.92,159.00,,95.00,95.00,205.00,-110.00,,-15.00,-15.00,,89.00,,,-10.00,-10.00,,,,,,,,,,,,,,,,159.00,,95.00,95.00,205.00,-110.00,,-15.00,-15.00,,89.00,,,-10.00,-10.00,,,-62.67,,,,,,,,,,,,
1958-07,1.13,,1.13,47552.28,,47552.28,47519.00,,21855.00,21855.00,20283.00,1572.00,,12521.00,12521.00,,2264.00,,,10879.00,10879.00,,,,,,,,,,,,,,,,47519.00,,21855.00,21855.00,20283.00,1572.00,,12521.00,12521.00,,2264.00,,,10879.00,10879.00,,,ND,44.92,,44.92,-185.00,,-54.00,-54.00,92.00,-146.00,,-28.00,-28.00,,108.00,,,-211.00,-211.00,,,,,,,,,,,,,,,,-185.00,,-54.00,-54.00,92.00,-146.00,,-28.00,-28.00,,108.00,,,-211.00,-211.00,,,ND,,,,,,,,,,,,
1958-08,1.03,,1.03,47592.98,,47592.98,47764.00,,22142.00,22142.00,20416.00,1726.00,,12481.00,12481.00,,2243.00,,,10898.00,10898.00,,,,,,,,,,,,,,,,47764.00,,22142.00,22142.00,20416.00,1726.00,,12481.00,12481.00,,2243.00,,,10898.00,10898.00,,,ND,40.70,,40.70,245.00,,287.00,287.00,133.00,154.00,,-40.00,-40.00,,-21.00,,,19.00,19.00,,,,,,,,,,,,,,,,245.00,,287.00,287.00,133.00,154.00,,-40.00,-40.00,,-21.00,,,19.00,19.00,,,ND,,,,,,,,,,,,
1958-09,3.02,,3.02,47712.92,,47712.92,47940.00,,22186.00,22186.00,20330.00,1856.00,,12349.00,12349.00,,2210.00,,,11195.00,11195.00,,,,,,,,,,,,,,,,47940.00,,22186.00,22186.00,20330.00,1856.00,,12349.00,12349.00,,2210.00,,,11195.00,11195.00,,,14440.00,119.94,,119.94,176.00,,44.00,44.00,-86.00,130.00,,-132.00,-132.00,,-33.00,,,297.00,297.00,,,,,,,,,,,,,,,,176.00,,44.00,44.00,-86.00,130.00,,-132.00,-132.00,,-33.00,,,297.00,297.00,,,-80.33,,,,,,,,,,,,
1958-10,2.77,,2.77,47823.17,,47823.17,48005.00,,21985.00,21985.00,20309.00,1676.00,,12224.00,12224.00,,2327.00,,,11469.00,11469.00,,,,,,,,,,,,,,,,48005.00,,21985.00,21985.00,20309.00,1676.00,,12224.00,12224.00,,2327.00,,,11469.00,11469.00,,,ND,110.25,,110.25,65.00,,-201.00,-201.00,-21.00,-180.00,,-125.00,-125.00,,117.00,,,274.00,274.00,,,,,,,,,,,,,,,,65.00,,-201.00,-201.00,-21.00,-180.00,,-125.00,-125.00,,117.00,,,274.00,274.00,,,ND,,,,,,,,,,,,
1958-11,4.12,,4.12,47987.48,,47987.48,48383.00,,22239.00,22239.00,20417.00,1822.00,,12155.00,12155.00,,2287.00,,,11702.00,11702.00,,,,,,,,,,,,,,,,48383.00,,22239.00,22239.00,20417.00,1822.00,,12155.00,12155.00,,2287.00,,,11702.00,11702.00,,,ND,164.32,,164.32,378.00,,254.00,254.00,108.00,146.00,,-69.00,-69.00,,-40.00,,,233.00,233.00,,,,,,,,,,,,,,,,378.00,,254.00,254.00,108.00,146.00,,-69.00,-69.00,,-40.00,,,233.00,233.00,,,ND,,,,,,,,,,,,
1958-12,10.17,,10.17,48394.35,,48394.35,49490.00,,22509.00,22509.00,20711.00,1798.00,,12318.00,12318.00,,2342.00,,,12321.00,12321.00,,,,,,,,,,,,,,,,49490.00,,22509.00,22509.00,20711.00,1798.00,,12318.00,12318.00,,2342.00,,,12321.00,12321.00,,,14258.00,406.86,,406.86,1107.00,,270.00,270.00,294.00,-24.00,,163.00,163.00,,55.00,,,619.00,619.00,,,,,,,,,,,,,,,,1107.00,,270.00,270.00,294.00,-24.00,,163.00,163.00,,55.00,,,619.00,619.00,,,-60.67,,,,,,,,,,,,
